Rep,Model,Trait,Component,MeanVar,DIC,runtime_sec
4,4,GY,PGKE,64.10828497435905,8338.054262854508,51.14407300949097
4,5,GY,Residual,53.00434594453696,6919.35460472335,38.05182504653931
4,5,GY,E,1038.2146205888419,6919.35460472335,38.05182504653931
4,5,GY,GAK,18418.98061541718,6919.35460472335,38.05182504653931
4,5,GY,GAKE,294.94060594331523,6919.35460472335,38.05182504653931
4,6,GY,Residual,261.35602473769063,8390.431866660301,47.549118995666504
4,6,GY,E,1433.6092064195668,8390.431866660301,47.549118995666504
4,6,GY,PAK,6201.034418598218,8390.431866660301,47.549118995666504
4,6,GY,PAKE,103.72277108876571,8390.431866660301,47.549118995666504
4,7,GY,Residual,42.82000073501343,6840.185408177925,87.30549192428589
4,7,GY,E,1163.6175880441144,6840.185408177925,87.30549192428589
4,7,GY,G,182.27981682284727,6840.185408177925,87.30549192428589
4,7,GY,P,376.0845659212841,6840.185408177925,87.30549192428589
4,7,GY,GE,21.020126396157323,6840.185408177925,87.30549192428589
4,7,GY,PE,116.79331295251895,6840.185408177925,87.30549192428589
4,8,GY,Residual,40.954487336662076,6903.830077045736,75.2288248538971
4,8,GY,E,946.1927788513497,6903.830077045736,75.2288248538971
4,8,GY,GGK,999.7431619321674,6903.830077045736,75.2288248538971
4,8,GY,PGK,19.629386964440144,6903.830077045736,75.2288248538971
4,8,GY,GGKE,56.06644027379593,6903.830077045736,75.2288248538971
4,8,GY,PGKE,17.626960149217414,6903.830077045736,75.2288248538971
4,9,GY,Residual,51.38215261844817,6912.917298272649,80.46279287338257
4,9,GY,E,939.2440015098,6912.917298272649,80.46279287338257
4,9,GY,GAK,17977.036229217538,6912.917298272649,80.46279287338257
4,9,GY,PAK,105.2637073201704,6912.917298272649,80.46279287338257
4,9,GY,GAKE,263.9081347366484,6912.917298272649,80.46279287338257
4,9,GY,PAKE,65.75504430598849,6912.917298272649,80.46279287338257
5,1,GY,Residual,42.443594936320835,6851.712735002683,37.15443992614746
5,1,GY,E,1306.0011849683833,6851.712735002683,37.15443992614746
5,1,GY,G,184.506143531346,6851.712735002683,37.15443992614746
5,1,GY,GE,26.162365738520293,6851.712735002683,37.15443992614746
5,10,GY,Residual,41.183017098761866,6842.613932181104,59.343371868133545
5,10,GY,E,1144.1235934635552,6842.613932181104,59.343371868133545
5,10,GY,W,1.5213515643972368,6842.613932181104,59.343371868133545
5,10,GY,G,167.35318248736095,6842.613932181104,59.343371868133545
5,10,GY,GE,18.742109105654475,6842.613932181104,59.343371868133545
5,10,GY,GW,52.48433293234882,6842.613932181104,59.343371868133545
5,11,GY,Residual,58.916037360268774,6979.388103470785,58.4384880065918
5,11,GY,E,1149.718095719167,6979.388103470785,58.4384880065918
5,11,GY,W,1.5174557479966717,6979.388103470785,58.4384880065918
5,11,GY,P,133013450.082716,6979.388103470785,58.4384880065918
5,11,GY,PE,114.02793763422754,6979.388103470785,58.4384880065918
5,11,GY,PW,427.0786749833592,6979.388103470785,58.4384880065918
5,12,GY,Residual,41.14023380101609,6819.8534523546,103.77101707458496
5,12,GY,E,1037.6574490334308,6819.8534523546,103.77101707458496
5,12,GY,W,0.9013943978162646,6819.8534523546,103.77101707458496
5,12,GY,G,167.70085541993745,6819.8534523546,103.77101707458496
5,12,GY,P,162.0565319475496,6819.8534523546,103.77101707458496
5,12,GY,GE,14.771265537757074,6819.8534523546,103.77101707458496
5,12,GY,PE,72.11863152439145,6819.8534523546,103.77101707458496
5,12,GY,GW,43.14139355596383,6819.8534523546,103.77101707458496
5,12,GY,PW,210.40254506316185,6819.8534523546,103.77101707458496
5,13,GY,Residual,45.00999759812015,6827.24239079823,36.60318994522095
5,13,GY,E,802.8296327453679,6827.24239079823,36.60318994522095
5,13,GY,W,1.609757095111356,6827.24239079823,36.60318994522095
5,13,GY,GGK,1060.8422732387137,6827.24239079823,36.60318994522095
5,13,GY,GGKE,49.96920784311362,6827.24239079823,36.60318994522095
5,13,GY,GGKW,132.37490613685583,6827.24239079823,36.60318994522095
5,14,GY,Residual,193.86860440515406,8352.477323534076,47.2336859703064
5,14,GY,E,1113.8019522314203,8352.477323534076,47.2336859703064
5,14,GY,W,1.71425641319889,8352.477323534076,47.2336859703064
5,14,GY,PGK,95.45105300662209,8352.477323534076,47.2336859703064
5,14,GY,PGKE,46.02813302746795,8352.477323534076,47.2336859703064
5,14,GY,PGKW,111.31387399044277,8352.477323534076,47.2336859703064
5,15,GY,Residual,39.771268934083956,6895.6533986927025,74.9083559513092
5,15,GY,E,952.8183065916623,6895.6533986927025,74.9083559513092
5,15,GY,W,0.9185721312079608,6895.6533986927025,74.9083559513092
5,15,GY,GGK,953.036089019218,6895.6533986927025,74.9083559513092
5,15,GY,PGK,14.86161150164573,6895.6533986927025,74.9083559513092
5,15,GY,GGKE,37.505861944156884,6895.6533986927025,74.9083559513092
5,15,GY,PGKE,13.505336073994089,6895.6533986927025,74.9083559513092
5,15,GY,GGKW,94.71752272985294,6895.6533986927025,74.9083559513092
5,15,GY,PGKW,28.47185272122693,6895.6533986927025,74.9083559513092
5,16,GY,Residual,47.00883347215966,6848.043457350606,34.97947597503662
5,16,GY,E,546.5935500500176,6848.043457350606,34.97947597503662
5,16,GY,W,2.373153219876884,6848.043457350606,34.97947597503662
5,16,GY,GAK,18066.296877900495,6848.043457350606,34.97947597503662
5,16,GY,GAKE,163.42836043782114,6848.043457350606,34.97947597503662
5,16,GY,GAKW,1869.1718712100828,6848.043457350606,34.97947597503662
5,17,GY,Residual,257.8556863639466,8387.017961969312,49.65870690345764
5,17,GY,E,1466.4834551635759,8387.017961969312,49.65870690345764
5,17,GY,W,1.4913500880106736,8387.017961969312,49.65870690345764
5,17,GY,PAK,6487.833178243956,8387.017961969312,49.65870690345764
5,17,GY,PAKE,66.40061720017579,8387.017961969312,49.65870690345764
5,17,GY,PAKW,180.2630249472721,8387.017961969312,49.65870690345764
5,18,GY,Residual,46.55779452753346,6838.743266200625,76.13042998313904
5,18,GY,E,376.31824498807214,6838.743266200625,76.13042998313904
5,18,GY,W,0.8579189320230064,6838.743266200625,76.13042998313904
5,18,GY,GAK,17590.184274656858,6838.743266200625,76.13042998313904
5,18,GY,PAK,79.91973650006162,6838.743266200625,76.13042998313904
5,18,GY,GAKE,110.35917637439158,6838.743266200625,76.13042998313904
5,18,GY,PAKE,48.449994222900166,6838.743266200625,76.13042998313904
5,18,GY,GAKW,1554.6473122470354,6838.743266200625,76.13042998313904
5,18,GY,PAKW,96.92714431330772,6838.743266200625,76.13042998313904
5,2,GY,Residual,49.99324928765296,6962.584075433728,35.850996017456055
5,2,GY,E,1222.808404001168,6962.584075433728,35.850996017456055
5,2,GY,P,140976863.8712297,6962.584075433728,35.850996017456055
5,2,GY,PE,178.91064615908968,6962.584075433728,35.850996017456055
5,3,GY,Residual,46.00114658272097,6850.625984684207,25.08380103111267
5,3,GY,E,1413.768991080772,6850.625984684207,25.08380103111267
5,3,GY,GGK,1086.3233256249043,6850.625984684207,25.08380103111267
5,3,GY,GGKE,82.30763092552996,6850.625984684207,25.08380103111267
5,4,GY,Residual,195.17622233430978,8352.197107736583,33.297659158706665
5,4,GY,E,1681.9014604862116,8352.197107736583,33.297659158706665
5,4,GY,PGK,130.25700934902895,8352.197107736583,33.297659158706665
5,4,GY,PGKE,63.45458763335622,8352.197107736583,33.297659158706665
5,5,GY,Residual,52.25780069790616,6913.6441793671265,24.071649074554443
5,5,GY,E,948.6921501640281,6913.6441793671265,24.071649074554443
5,5,GY,GAK,18267.119050010115,6913.6441793671265,24.071649074554443
5,5,GY,GAKE,385.91326018924855,6913.6441793671265,24.071649074554443
5,6,GY,Residual,260.2263048868097,8390.551318758622,29.660014152526855
5,6,GY,E,1411.9975401581028,8390.551318758622,29.660014152526855
5,6,GY,PAK,6342.067349716576,8390.551318758622,29.660014152526855
5,6,GY,PAKE,106.17876095436496,8390.551318758622,29.660014152526855
5,7,GY,Residual,42.80663029404311,6840.5752430707425,70.0915150642395
5,7,GY,E,1044.7430392430583,6840.5752430707425,70.0915150642395
5,7,GY,G,181.62011938803735,6840.5752430707425,70.0915150642395
5,7,GY,P,367.5412195173683,6840.5752430707425,70.0915150642395
5,7,GY,GE,20.920366135692895,6840.5752430707425,70.0915150642395
5,7,GY,PE,93.8869087872619,6840.5752430707425,70.0915150642395
5,8,GY,Residual,41.01820249745445,6906.86768004453,62.483365058898926
5,8,GY,E,966.9327365462593,6906.86768004453,62.483365058898926
5,8,GY,GGK,999.9578738325881,6906.86768004453,62.483365058898926
5,8,GY,PGK,19.65742782661536,6906.86768004453,62.483365058898926
5,8,GY,GGKE,56.09272221716385,6906.86768004453,62.483365058898926
5,8,GY,PGKE,17.476363356193573,6906.86768004453,62.483365058898926
5,9,GY,Residual,51.592965538638445,6912.428511803109,64.86381793022156
5,9,GY,E,982.6085330993257,6912.428511803109,64.86381793022156
5,9,GY,GAK,18139.88875869049,6912.428511803109,64.86381793022156
5,9,GY,PAK,114.55510194344187,6912.428511803109,64.86381793022156
5,9,GY,GAKE,221.55064201552028,6912.428511803109,64.86381793022156
5,9,GY,PAKE,59.54920337615103,6912.428511803109,64.86381793022156
6,1,GY,Residual,42.45456136822964,6847.289069311776,34.00403594970703
6,1,GY,E,1331.4508049309122,6847.289069311776,34.00403594970703
6,1,GY,G,184.55501776526214,6847.289069311776,34.00403594970703
6,1,GY,GE,26.020485138451246,6847.289069311776,34.00403594970703
6,10,GY,Residual,41.206021580915525,6842.333108458601,70.169219970703125
6,10,GY,E,1108.9673751006121,6842.333108458601,70.169219970703125
6,10,GY,W,1.5516882024552454,6842.333108458601,70.169219970703125
6,10,GY,G,166.36076118647495,6842.333108458601,70.169219970703125
6,10,GY,GE,18.630722163072562,6842.333108458601,70.169219970703125
6,10,GY,GW,53.08764122192718,6842.333108458601,70.169219970703125
6,11,GY,Residual,49.50390459470494,6952.700596788998,72.66934013366699
6,11,GY,E,1376.507378914124,6952.700596788998,72.66934013366699
6,11,GY,W,1.4210484909166807,6952.700596788998,72.66934013366699
6,11,GY,P,140237063.04667586,6952.700596788998,72.66934013366699
6,11,GY,PE,107.16612074285347,6952.700596788998,72.66934013366699
6,11,GY,PW,602.0861841384681,6952.700596788998,72.66934013366699
6,12,GY,Residual,41.06557205246172,6815.811792153051,150.48340392112732
6,12,GY,E,994.0315875816273,6815.811792153051,150.48340392112732
6,12,GY,W,0.8733468643201837,6815.811792153051,150.48340392112732
6,12,GY,G,168.87565204472745,6815.811792153051,150.48340392112732
6,12,GY,P,140.75341329516277,6815.811792153051,150.48340392112732
6,12,GY,GE,14.411648060882191,6815.811792153051,150.48340392112732
6,12,GY,PE,81.86533971349654,6815.811792153051,150.48340392112732
6,12,GY,GW,42.96300760806176,6815.811792153051,150.48340392112732
6,12,GY,PW,240.29695952904828,6815.811792153051,150.48340392112732
6,13,GY,Residual,44.36049559752456,6820.973806771033,52.15485596656799
6,13,GY,E,809.7308259609366,6820.973806771033,52.15485596656799
6,13,GY,W,1.430508041379956,6820.973806771033,52.15485596656799
6,13,GY,GGK,1055.0910147021982,6820.973806771033,52.15485596656799
6,13,GY,GGKE,50.48930001516953,6820.973806771033,52.15485596656799
6,13,GY,GGKW,143.21010729284632,6820.973806771033,52.15485596656799
6,14,GY,Residual,190.1770365770935,8349.168997875604,77.2491090297699
6,14,GY,E,1283.1196467322961,8349.168997875604,77.2491090297699
6,14,GY,W,1.5805820942824866,8349.168997875604,77.2491090297699
6,14,GY,PGK,100.5664003550279,8349.168997875604,77.2491090297699
6,14,GY,PGKE,47.69519387011496,8349.168997875604,77.2491090297699
6,14,GY,PGKW,108.52339650579276,8349.168997875604,77.2491090297699
6,15,GY,Residual,39.53882624133827,6893.744810509314,118.11611890792847
6,15,GY,E,937.6850648350343,6893.744810509314,118.11611890792847
6,15,GY,W,0.9590795540615353,6893.744810509314,118.11611890792847
6,15,GY,GGK,958.3071144456806,6893.744810509314,118.11611890792847
6,15,GY,PGK,14.667865527999629,6893.744810509314,118.11611890792847
6,15,GY,GGKE,35.66756169485363,6893.744810509314,118.11611890792847
6,15,GY,PGKE,13.383280121967797,6893.744810509314,118.11611890792847
6,15,GY,GGKW,94.95216328340216,6893.744810509314,118.11611890792847
6,15,GY,PGKW,28.46641485885401,6893.744810509314,118.11611890792847
6,16,GY,Residual,47.63842727556885,6847.124893313232,50.33327794075012
6,16,GY,E,1242.7627867992603,6847.124893313232,50.33327794075012
6,16,GY,W,1.6380863100323484,6847.124893313232,50.33327794075012
6,16,GY,GAK,17894.332307887515,6847.124893313232,50.33327794075012
6,16,GY,GAKE,162.82465101671897,6847.124893313232,50.33327794075012
6,16,GY,GAKW,1544.508438668783,6847.124893313232,50.33327794075012
6,17,GY,Residual,261.65061921417015,8391.206282173473,73.06568503379822
6,17,GY,E,1198.8345473870736,8391.206282173473,73.06568503379822
6,17,GY,W,1.5563782585251693,8391.206282173473,73.06568503379822
6,17,GY,PAK,6013.165936952327,8391.206282173473,73.06568503379822
6,17,GY,PAKE,89.91989930112048,8391.206282173473,73.06568503379822
6,17,GY,PAKW,232.58368098907133,8391.206282173473,73.06568503379822
6,18,GY,Residual,47.37562098152663,6856.327699675242,109.31140804290771
6,18,GY,E,593.4010521148438,6856.327699675242,109.31140804290771
6,18,GY,W,0.9769240149071322,6856.327699675242,109.31140804290771
6,18,GY,GAK,17672.398891175,6856.327699675242,109.31140804290771
6,18,GY,PAK,75.93011119156108,6856.327699675242,109.31140804290771
6,18,GY,GAKE,159.8825637917905,6856.327699675242,109.31140804290771
6,18,GY,PAKE,41.335629213860784,6856.327699675242,109.31140804290771
6,18,GY,GAKW,1069.323688568662,6856.327699675242,109.31140804290771
6,18,GY,PAKW,114.67950603009234,6856.327699675242,109.31140804290771
6,2,GY,Residual,49.84621262418102,6953.670065145327,34.051538944244385
6,2,GY,E,1496.5237336033067,6953.670065145327,34.051538944244385
6,2,GY,P,141075760.89653936,6953.670065145327,34.051538944244385
6,2,GY,PE,186.76859387749815,6953.670065145327,34.051538944244385
6,3,GY,Residual,46.217701348275305,6854.571475435535,25.68611216545105
6,3,GY,E,1179.2464703216629,6854.571475435535,25.68611216545105
6,3,GY,GGK,1087.2251981037134,6854.571475435535,25.68611216545105
6,3,GY,GGKE,81.67743458803494,6854.571475435535,25.68611216545105
6,4,GY,Residual,193.271780780121,8343.994335411217,32.889161109924316
6,4,GY,E,1320.8610846634633,8343.994335411217,32.889161109924316
6,4,GY,PGK,133.8510671953725,8343.994335411217,32.889161109924316
6,4,GY,PGKE,61.87072646958041,8343.994335411217,32.889161109924316
6,5,GY,Residual,52.48814121401798,6922.306058110768,22.117104053497314
6,5,GY,E,921.367558074488,6922.306058110768,22.117104053497314
6,5,GY,GAK,18309.97975022004,6922.306058110768,22.117104053497314
6,5,GY,GAKE,339.4917834586602,6922.306058110768,22.117104053497314
6,6,GY,Residual,257.57970414919606,8389.777343515667,29.260679960250854
6,6,GY,E,1347.3328291812493,8389.777343515667,29.260679960250854
6,6,GY,PAK,6512.317264570819,8389.777343515667,29.260679960250854
6,6,GY,PAKE,107.03486938123086,8389.777343515667,29.260679960250854
6,7,GY,Residual,41.219296911690186,6800.103302275677,76.45042705535889
6,7,GY,E,1137.9775527584522,6800.103302275677,76.45042705535889
6,7,GY,G,164.79686160114574,6800.103302275677,76.45042705535889
6,7,GY,P,132291.98475364636,6800.103302275677,76.45042705535889
6,7,GY,GE,20.189451718449558,6800.103302275677,76.45042705535889
6,7,GY,PE,112.9150524708145,6800.103302275677,76.45042705535889
6,8,GY,Residual,41.41581699382907,6914.921910396169,67.755530834198
6,8,GY,E,957.0949311501317,6914.921910396169,67.755530834198
6,8,GY,GGK,992.0064826791294,6914.921910396169,67.755530834198
6,8,GY,PGK,19.399809314036872,6914.921910396169,67.755530834198
6,8,GY,GGKE,56.721893838940574,6914.921910396169,67.755530834198
6,8,GY,PGKE,17.824651938096675,6914.921910396169,67.755530834198
6,9,GY,Residual,51.61613855990033,6914.669294020806,74.24422597885132
6,9,GY,E,932.8321909774098,6914.669294020806,74.24422597885132
6,9,GY,GAK,18022.103675542636,6914.669294020806,74.24422597885132
6,9,GY,PAK,86.12755714715797,6914.669294020806,74.24422597885132
6,9,GY,GAKE,254.13687461211657,6914.669294020806,74.24422597885132
6,9,GY,PAKE,57.25509702204977,6914.669294020806,74.24422597885132
7,1,GY,Residual,42.26653474364272,6850.48513783367,49.77226996421814
7,1,GY,E,1270.5439714583058,6850.48513783367,49.77226996421814
7,1,GY,G,182.32068671669688,6850.48513783367,49.77226996421814
7,1,GY,GE,26.39297066375413,6850.48513783367,49.77226996421814
7,10,GY,Residual,41.40877487240553,6843.772884095853,50.3726110458374
7,10,GY,E,1050.5221847026726,6843.772884095853,50.3726110458374
7,10,GY,W,1.583434085853433,6843.772884095853,50.3726110458374
7,10,GY,G,167.60683039865995,6843.772884095853,50.3726110458374
7,10,GY,GE,18.51300702420417,6843.772884095853,50.3726110458374
7,10,GY,GW,51.78899334959314,6843.772884095853,50.3726110458374
7,11,GY,Residual,60.877316651254986,6970.710789701207,50.578063011169434
7,11,GY,E,1311.7571253834192,6970.710789701207,50.578063011169434
7,11,GY,W,1.5346155610028782,6970.710789701207,50.578063011169434
7,11,GY,P,131555599.95331237,6970.710789701207,50.578063011169434
7,11,GY,PE,126.97595013116452,6970.710789701207,50.578063011169434
7,11,GY,PW,707.7115509698618,6970.710789701207,50.578063011169434
7,12,GY,Residual,41.04494286968454,6814.829179983148,120.65486001968384
7,12,GY,E,2228.016346873782,6814.829179983148,120.65486001968384
7,12,GY,W,0.8502802754699642,6814.829179983148,120.65486001968384
7,12,GY,G,166.34593508907665,6814.829179983148,120.65486001968384
7,12,GY,P,504.0293400148695,6814.829179983148,120.65486001968384
7,12,GY,GE,14.411282981639872,6814.829179983148,120.65486001968384
7,12,GY,PE,73.11085456815125,6814.829179983148,120.65486001968384
7,12,GY,GW,42.66210908974368,6814.829179983148,120.65486001968384
7,12,GY,PW,322.957010300568,6814.829179983148,120.65486001968384
7,13,GY,Residual,44.67838446904241,6823.429666521815,33.54041290283203
7,13,GY,E,922.8415145312804,6823.429666521815,33.54041290283203
7,13,GY,W,1.5448327194079963,6823.429666521815,33.54041290283203
7,13,GY,GGK,1063.983231239291,6823.429666521815,33.54041290283203
7,13,GY,GGKE,52.49048326525461,6823.429666521815,33.54041290283203
7,13,GY,GGKW,129.96888476424581,6823.429666521815,33.54041290283203
7,14,GY,Residual,190.36218373879865,8350.092697888365,56.91421103477478
7,14,GY,E,1247.3720859941593,8350.092697888365,56.91421103477478
7,14,GY,W,1.445904996067169,8350.092697888365,56.91421103477478
7,14,GY,PGK,101.87060748782307,8350.092697888365,56.91421103477478
7,14,GY,PGKE,46.02990401721437,8350.092697888365,56.91421103477478
7,14,GY,PGKW,112.01524974922384,8350.092697888365,56.91421103477478
7,15,GY,Residual,40.18306080531338,6902.424363522899,109.24107193946838
7,15,GY,E,794.3234519216256,6902.424363522899,109.24107193946838
7,15,GY,W,1.0923029696267605,6902.424363522899,109.24107193946838
7,15,GY,GGK,950.1584230532999,6902.424363522899,109.24107193946838
7,15,GY,PGK,14.866956175320194,6902.424363522899,109.24107193946838
7,15,GY,GGKE,38.693770646155954,6902.424363522899,109.24107193946838
7,15,GY,PGKE,13.53740251286433,6902.424363522899,109.24107193946838
7,15,GY,GGKW,87.72923457937446,6902.424363522899,109.24107193946838
7,15,GY,PGKW,29.117776063351016,6902.424363522899,109.24107193946838
7,16,GY,Residual,47.89116496346136,6854.905679166074,45.08704590797424
7,16,GY,E,542.7944490166273,6854.905679166074,45.08704590797424
7,16,GY,W,1.5891892663827132,6854.905679166074,45.08704590797424
7,16,GY,GAK,18094.866267616268,6854.905679166074,45.08704590797424
7,16,GY,GAKE,161.03980791101947,6854.905679166074,45.08704590797424
7,16,GY,GAKW,1577.6853363584205,6854.905679166074,45.08704590797424
7,17,GY,Residual,259.6669847394951,8390.834233427895,70.65467715263367
7,17,GY,E,1233.3867361042078,8390.834233427895,70.65467715263367
7,17,GY,W,1.5477820054986298,8390.834233427895,70.65467715263367
7,17,GY,PAK,6197.839889490805,8390.834233427895,70.65467715263367
7,17,GY,PAKE,67.2487401427187,8390.834233427895,70.65467715263367
7,17,GY,PAKW,201.62761648251328,8390.834233427895,70.65467715263367
7,18,GY,Residual,46.221647675219074,6837.273279909753,95.46474003791809
7,18,GY,E,877.1505177499821,6837.273279909753,95.46474003791809
7,18,GY,W,0.9858831629494038,6837.273279909753,95.46474003791809
7,18,GY,GAK,17598.021938364764,6837.273279909753,95.46474003791809
7,18,GY,PAK,81.63061559321582,6837.273279909753,95.46474003791809
7,18,GY,GAKE,116.65222185565159,6837.273279909753,95.46474003791809
7,18,GY,PAKE,39.025384538622646,6837.273279909753,95.46474003791809
7,18,GY,GAKW,1624.1009465229488,6837.273279909753,95.46474003791809
7,18,GY,PAKW,115.54141085167215,6837.273279909753,95.46474003791809
7,2,GY,Residual,49.704478829681115,6950.444228562251,52.31655716896057
7,2,GY,E,1353.5101189166899,6950.444228562251,52.31655716896057
7,2,GY,P,141023515.8279863,6950.444228562251,52.31655716896057
7,2,GY,PE,186.6752279847225,6950.444228562251,52.31655716896057
7,3,GY,Residual,45.879599384997505,6847.248838418287,34.52340912818909
7,3,GY,E,1016.5219622824782,6847.248838418287,34.52340912818909
7,3,GY,GGK,1085.8709296989389,6847.248838418287,34.52340912818909
7,3,GY,GGKE,86.80023130200999,6847.248838418287,34.52340912818909
7,4,GY,Residual,192.9933112601207,8346.026678083415,49.239376068115234
7,4,GY,E,1368.7981745348625,8346.026678083415,49.239376068115234
7,4,GY,PGK,135.8389993232749,8346.026678083415,49.239376068115234
7,4,GY,PGKE,60.63699321357301,8346.026678083415,49.239376068115234
7,5,GY,Residual,52.50359580859276,6917.693171985193,36.128355979919434
7,5,GY,E,1301.050505757868,6917.693171985193,36.128355979919434
7,5,GY,GAK,18595.934054475896,6917.693171985193,36.128355979919434
7,5,GY,GAKE,327.5807769602479,6917.693171985193,36.128355979919434
7,6,GY,Residual,262.1745021737629,8393.401487060048,43.088974952697754
7,6,GY,E,1415.8354953344751,8393.401487060048,43.088974952697754
7,6,GY,PAK,6078.391112984977,8393.401487060048,43.088974952697754
7,6,GY,PAKE,95.32704585169414,8393.401487060048,43.088974952697754
7,7,GY,Residual,43.11559025103188,6840.228205927805,71.11949300765991
7,7,GY,E,1210.6283292362077,6840.228205927805,71.11949300765991
7,7,GY,G,182.34251594106064,6840.228205927805,71.11949300765991
7,7,GY,P,211.34311470624726,6840.228205927805,71.11949300765991
7,7,GY,GE,20.8088208003369,6840.228205927805,71.11949300765991
7,7,GY,PE,100.82904663637538,6840.228205927805,71.11949300765991
7,8,GY,Residual,41.358113914361475,6906.526760549318,57.995059967041016
7,8,GY,E,1040.4389130515913,6906.526760549318,57.995059967041016
7,8,GY,GGK,997.5153807639125,6906.526760549318,57.995059967041016
7,8,GY,PGK,19.234414805727464,6906.526760549318,57.995059967041016
7,8,GY,GGKE,56.912663045699354,6906.526760549318,57.995059967041016
7,8,GY,PGKE,17.66342749235673,6906.526760549318,57.995059967041016
7,9,GY,Residual,52.41331748174655,6922.983581758413,58.89774203300476
7,9,GY,E,854.011462427254,6922.983581758413,58.89774203300476
7,9,GY,GAK,17991.54517295322,6922.983581758413,58.89774203300476
7,9,GY,PAK,95.9115910140196,6922.983581758413,58.89774203300476
7,9,GY,GAKE,207.30930495980377,6922.983581758413,58.89774203300476
7,9,GY,PAKE,72.71386653872416,6922.983581758413,58.89774203300476
8,1,GY,Residual,42.36062974062788,6854.219614051025,51.30114388465881
8,1,GY,E,1333.5322474737227,6854.219614051025,51.30114388465881
8,1,GY,G,184.82031645519757,6854.219614051025,51.30114388465881
8,1,GY,GE,26.33552894499295,6854.219614051025,51.30114388465881
8,10,GY,Residual,40.949213602268685,6838.192217530269,56.11604690551758
8,10,GY,E,1216.5382242726732,6838.192217530269,56.11604690551758
8,10,GY,W,1.5411245574136472,6838.192217530269,56.11604690551758
8,10,GY,G,167.42337625945044,6838.192217530269,56.11604690551758
8,10,GY,GE,18.50961090066208,6838.192217530269,56.11604690551758
8,10,GY,GW,52.439957294855546,6838.192217530269,56.11604690551758
8,11,GY,Residual,49.75585970715998,6955.844095304904,56.027209997177124
8,11,GY,E,1150.9386622569268,6955.844095304904,56.027209997177124
8,11,GY,W,1.6233627321230182,6955.844095304904,56.027209997177124
8,11,GY,P,139526633.72205356,6955.844095304904,56.027209997177124
8,11,GY,PE,127.8675685411691,6955.844095304904,56.027209997177124
8,11,GY,PW,425.60619945764273,6955.844095304904,56.027209997177124
8,12,GY,Residual,41.29444561323203,6823.104092783914,133.77679014205933
8,12,GY,E,1032.0844296470384,6823.104092783914,133.77679014205933
8,12,GY,W,0.9983171521966622,6823.104092783914,133.77679014205933
8,12,GY,G,167.40498606594517,6823.104092783914,133.77679014205933
8,12,GY,P,168.76800113653505,6823.104092783914,133.77679014205933
8,12,GY,GE,14.685342537176679,6823.104092783914,133.77679014205933
8,12,GY,PE,77.86104970242424,6823.104092783914,133.77679014205933
8,12,GY,GW,43.35596973185687,6823.104092783914,133.77679014205933
8,12,GY,PW,203.9744385691138,6823.104092783914,133.77679014205933
8,13,GY,Residual,44.92073507688703,6824.096023978431,43.08651900291443
8,13,GY,E,1199.273251870494,6824.096023978431,43.08651900291443
8,13,GY,W,2.354921193606149,6824.096023978431,43.08651900291443
8,13,GY,GGK,1058.4666311320639,6824.096023978431,43.08651900291443
8,13,GY,GGKE,50.220048459612755,6824.096023978431,43.08651900291443
8,13,GY,GGKW,124.6595846500644,6824.096023978431,43.08651900291443
8,14,GY,Residual,189.99263091617195,8344.797685726011,69.4096200466156
8,14,GY,E,1181.302621925314,8344.797685726011,69.4096200466156
8,14,GY,W,1.491607641360493,8344.797685726011,69.4096200466156
8,14,GY,PGK,96.8048196286324,8344.797685726011,69.4096200466156
8,14,GY,PGKE,48.33568013374143,8344.797685726011,69.4096200466156
8,14,GY,PGKW,121.07727186355801,8344.797685726011,69.4096200466156
8,15,GY,Residual,39.81583812067754,6897.165769894162,116.14218091964722
8,15,GY,E,830.5450722759697,6897.165769894162,116.14218091964722
8,15,GY,W,0.8988927822116278,6897.165769894162,116.14218091964722
8,15,GY,GGK,953.444895378906,6897.165769894162,116.14218091964722
8,15,GY,PGK,14.97768099993923,6897.165769894162,116.14218091964722
8,15,GY,GGKE,35.03950154859574,6897.165769894162,116.14218091964722
8,15,GY,PGKE,13.72542312522177,6897.165769894162,116.14218091964722
8,15,GY,GGKW,100.36425087847628,6897.165769894162,116.14218091964722
8,15,GY,PGKW,28.741905891478602,6897.165769894162,116.14218091964722
8,16,GY,Residual,47.98505820629286,6857.502443618467,45.066855907440186
8,16,GY,E,986.630590845228,6857.502443618467,45.066855907440186
8,16,GY,W,1.3636272391185786,6857.502443618467,45.066855907440186
8,16,GY,GAK,18042.793030244608,6857.502443618467,45.066855907440186
8,16,GY,GAKE,218.38150691464875,6857.502443618467,45.066855907440186
8,16,GY,GAKW,1372.312804390548,6857.502443618467,45.066855907440186
8,17,GY,Residual,262.7087215677859,8393.903387677368,78.267982006073
8,17,GY,E,1340.8392419815978,8393.903387677368,78.267982006073
8,17,GY,W,1.4162356415118182,8393.903387677368,78.267982006073
8,17,GY,PAK,5826.316647469351,8393.903387677368,78.267982006073
8,17,GY,PAKE,66.55811608326924,8393.903387677368,78.267982006073
8,17,GY,PAKW,196.43688496991967,8393.903387677368,78.267982006073
8,18,GY,Residual,46.844883529638835,6844.509705128725,110.349436044693
8,18,GY,E,1100.4789399177648,6844.509705128725,110.349436044693
8,18,GY,W,1.0891848498527796,6844.509705128725,110.349436044693
